subID,partnerID,dyad,connection_3_before,connection_2_before,connection_1_before,connection_long_gap,connection_1_after,connection_2_after,connection_3_after,gap_length,speaker,speaker_switch,change_in_connection_3_before,change_in_connection_2_before,change_in_connection_1_before,change_in_connection_1_after,change_in_connection_2_after,change_in_connection_3_after
84.0,85.0,85_84,15.65,19.0,19.0,19.0,19.0,19.0,19.0,3646.0,other,yes,-3.3499999999999996,0.0,0.0,0.0,0.0,0.0
85.0,84.0,85_84,55.0,55.0,55.0,54.05555555555556,49.26315789473684,45.73684210526316,49.31578947368421,3646.0,self,yes,0.9444444444444429,0.9444444444444429,0.9444444444444429,-4.792397660818715,-8.3187134502924,-4.739766081871345
84.0,85.0,85_84,21.0,21.0,21.0,21.0,21.0,21.0,21.0,2960.0,other,no,0.0,0.0,0.0,0.0,0.0,0.0
85.0,84.0,85_84,63.9,64.1,66.7,67.53333333333333,67.65,62.0,56.15,2960.0,self,no,-3.633333333333333,-3.433333333333337,-0.8333333333333286,0.11666666666667425,-5.533333333333331,-11.383333333333333
84.0,85.0,85_84,20.0,20.0,20.0,20.0,20.0,19.25,21.5,3351.0,other,yes,0.0,0.0,0.0,0.0,-0.75,1.5
85.0,84.0,85_84,41.0,41.0,41.0,41.0,41.0,41.0,41.0,3351.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
42.0,41.0,42_41,53.0,53.0,53.0,52.8,52.0,52.75,53.0,2565.0,other,yes,0.20000000000000284,0.20000000000000284,0.20000000000000284,-0.7999999999999972,-0.04999999999999716,0.20000000000000284
41.0,42.0,42_41,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2565.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
42.0,41.0,42_41,51.35,52.0,52.15,53.0,53.0,53.0,53.0,2914.0,self,yes,-1.6499999999999986,-1.0,-0.8500000000000014,0.0,0.0,0.0
41.0,42.0,42_41,33.0,33.0,33.0,33.0,33.0,33.0,33.0,2914.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
11.0,5.0,11_5,61.0,61.0,61.0,61.407407407407405,63.35,65.0,65.0,2666.0,self,yes,-0.4074074074074048,-0.4074074074074048,-0.4074074074074048,1.9425925925925966,3.5925925925925952,3.5925925925925952
5.0,11.0,11_5,54.0,54.0,54.0,54.0,54.0,68.1,84.1,2666.0,other,yes,0.0,0.0,0.0,0.0,14.099999999999994,30.099999999999994
89.0,85.0,89_85,70.8,71.0,82.9,86.0,86.0,86.0,86.0,3330.0,self,yes,-15.200000000000003,-15.0,-3.0999999999999943,0.0,0.0,0.0
85.0,89.0,89_85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3330.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
110.0,105.0,105_110,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3420.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
105.0,110.0,105_110,66.0,66.0,66.0,66.0,66.0,66.0,66.0,3420.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
27.0,24.0,27_24,65.0,65.0,65.0,65.0,65.0,65.0,65.0,2160.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
24.0,27.0,27_24,97.0,97.0,97.0,97.0,97.0,97.0,96.6,2160.0,self,yes,0.0,0.0,0.0,0.0,0.0,-0.4000000000000057
49.0,47.0,47_49,79.0,79.0,79.0,79.0,79.0,79.15,80.0,2090.0,self,no,0.0,0.0,0.0,0.0,0.15000000000000568,1.0
47.0,49.0,47_49,57.0,57.0,57.0,57.0,57.0,57.0,58.05,2090.0,other,no,0.0,0.0,0.0,0.0,0.0,1.0499999999999972
81.0,89.0,89_81,57.0,57.0,57.0,57.0,57.0,57.0,57.0,2781.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
89.0,81.0,89_81,34.0,34.0,34.0,33.0,33.0,33.0,33.0,2781.0,other,yes,1.0,1.0,1.0,0.0,0.0,0.0
104.0,105.0,104_105,15.0,15.0,15.0,15.0,15.0,15.0,15.0,2065.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
105.0,104.0,104_105,35.0,35.0,35.0,35.0,35.0,35.0,35.0,2065.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
104.0,105.0,104_105,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2928.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
105.0,104.0,104_105,38.0,38.0,38.0,38.0,38.0,38.0,38.0,2928.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
108.0,101.0,101_108,72.0,72.0,72.0,72.0,72.0,72.0,72.0,2244.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
101.0,108.0,101_108,43.0,43.0,43.0,44.77272727272727,45.8,38.95,40.3,2244.0,self,yes,-1.7727272727272734,-1.7727272727272734,-1.7727272727272734,1.0272727272727238,-5.8227272727272705,-4.472727272727276
64.0,69.0,64_69,54.0,54.0,54.0,54.0,54.0,55.1,56.2,2033.0,other,yes,0.0,0.0,0.0,0.0,1.1000000000000014,2.200000000000003
69.0,64.0,64_69,69.0,69.0,69.0,68.95,69.95,72.65,76.9,2033.0,self,yes,0.04999999999999716,0.04999999999999716,0.04999999999999716,1.0,3.700000000000003,7.950000000000003
42.0,45.0,42_45,57.05,58.05,60.7,63.09090909090909,64.0,63.95,61.75,2197.0,other,yes,-6.040909090909096,-5.040909090909096,-2.3909090909090907,0.9090909090909065,0.8590909090909093,-1.3409090909090935
45.0,42.0,42_45,64.0,65.25,66.0,66.0,56.4,53.0,54.15,2197.0,self,yes,-2.0,-0.75,0.0,-9.600000000000001,-13.0,-11.850000000000001
42.0,45.0,42_45,39.95,38.4,38.0,38.0,38.0,37.2,36.2,2525.0,other,yes,1.9500000000000028,0.3999999999999986,0.0,0.0,-0.7999999999999972,-1.7999999999999972
45.0,42.0,42_45,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2525.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
42.0,44.0,42_44,46.75,47.0,46.35,43.333333333333336,42.7,42.0,42.0,2075.0,self,yes,3.4166666666666643,3.6666666666666643,3.0166666666666657,-0.6333333333333329,-1.3333333333333357,-1.3333333333333357
44.0,42.0,42_44,58.0,58.0,58.0,58.0,58.0,58.8,59.0,2075.0,other,yes,0.0,0.0,0.0,0.0,0.7999999999999972,1.0
9.0,6.0,9_6,32.0,32.0,32.0,32.0,32.0,32.0,32.0,2419.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
6.0,9.0,9_6,80.0,80.0,80.0,80.0,80.55,82.0,82.0,2419.0,other,yes,0.0,0.0,0.0,0.5499999999999972,2.0,2.0
9.0,6.0,9_6,55.0,55.0,50.55,46.03225806451613,46.0,46.0,46.0,3120.0,self,yes,8.967741935483872,8.967741935483872,4.517741935483869,-0.032258064516128115,-0.032258064516128115,-0.032258064516128115
6.0,9.0,9_6,64.0,64.0,64.0,64.0,64.0,64.0,64.0,3120.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
61.0,63.0,63_61,43.0,43.0,48.25,50.0,50.15,54.65,60.25,2357.0,other,yes,-7.0,-7.0,-1.75,0.14999999999999858,4.649999999999999,10.25
63.0,61.0,63_61,7.0,7.0,7.0,7.0,7.0,7.0,9.6,2357.0,self,yes,0.0,0.0,0.0,0.0,0.0,2.5999999999999996
9.0,7.0,7_9,39.75,43.0,43.0,43.0,43.0,43.0,43.0,2211.0,other,yes,-3.25,0.0,0.0,0.0,0.0,0.0
7.0,9.0,7_9,19.0,19.0,20.3,24.0,24.0,24.0,24.0,2211.0,self,yes,-5.0,-5.0,-3.6999999999999993,0.0,0.0,0.0
9.0,7.0,7_9,46.0,46.0,46.0,46.0,46.0,46.0,46.0,2356.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
7.0,9.0,7_9,45.0,45.0,45.0,45.0,45.0,45.0,45.0,2356.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
9.0,7.0,7_9,36.0,36.0,36.0,36.0,36.0,36.0,36.0,2747.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
7.0,9.0,7_9,53.0,53.0,53.0,53.0,53.0,53.0,53.0,2747.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
89.0,80.0,89_80,35.0,35.0,35.0,35.0,35.05,40.55,44.0,2107.0,self,yes,0.0,0.0,0.0,0.04999999999999716,5.549999999999997,9.0
80.0,89.0,89_80,66.0,66.0,66.0,66.0,66.0,66.0,66.0,2107.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
89.0,80.0,89_80,50.0,50.0,48.45,45.0,47.0,47.0,47.0,2580.0,self,yes,5.0,5.0,3.450000000000003,2.0,2.0,2.0
80.0,89.0,89_80,47.15,47.0,47.0,47.0,47.0,47.0,48.9,2580.0,other,yes,0.14999999999999858,0.0,0.0,0.0,0.0,1.8999999999999986
40.0,41.0,40_41,46.0,46.0,46.0,46.0,46.0,46.0,46.0,2077.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
41.0,40.0,40_41,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2077.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
40.0,41.0,40_41,67.0,67.0,67.0,67.0,67.0,67.0,67.0,2110.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
41.0,40.0,40_41,35.0,35.0,35.0,35.0,36.25,38.0,38.0,2110.0,other,yes,0.0,0.0,0.0,1.25,3.0,3.0
40.0,41.0,40_41,70.0,70.0,70.0,70.0,70.0,70.0,67.9,3139.0,other,yes,0.0,0.0,0.0,0.0,0.0,-2.0999999999999943
41.0,40.0,40_41,38.0,38.0,38.0,38.0,38.0,38.0,38.0,3139.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
40.0,41.0,40_41,32.0,32.0,32.0,32.0,32.0,32.0,32.0,2247.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
41.0,40.0,40_41,38.0,38.0,38.0,38.0,38.0,38.0,38.0,2247.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
70.0,61.0,61_70,75.0,75.0,75.0,75.0,75.0,75.0,75.0,3781.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
61.0,70.0,61_70,79.0,79.0,76.4,53.486486486486484,47.05,46.0,46.0,3781.0,other,yes,25.513513513513516,25.513513513513516,22.91351351351352,-6.436486486486487,-7.486486486486484,-7.486486486486484
103.0,105.0,105_103,39.4,45.0,45.0,45.0,45.0,45.0,45.0,2426.0,self,yes,-5.600000000000001,0.0,0.0,0.0,0.0,0.0
105.0,103.0,105_103,0.0,0.0,12.2,19.0,19.0,19.0,19.0,2426.0,other,yes,-19.0,-19.0,-6.800000000000001,0.0,0.0,0.0
103.0,105.0,105_103,65.9,66.0,66.0,66.0,64.1,64.0,64.0,2085.0,self,yes,-0.09999999999999432,0.0,0.0,-1.9000000000000057,-2.0,-2.0
105.0,103.0,105_103,21.0,21.0,21.0,21.0,21.0,21.0,21.0,2085.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
103.0,105.0,105_103,70.0,70.4,69.0,69.0,68.6,70.0,69.65,3057.0,other,yes,1.0,1.4000000000000057,0.0,-0.4000000000000057,1.0,0.6500000000000057
105.0,103.0,105_103,44.0,44.0,44.0,44.0,44.0,44.0,44.0,3057.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
103.0,105.0,105_103,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2393.0,self,no,0.0,0.0,0.0,0.0,0.0,0.0
105.0,103.0,105_103,44.0,44.0,45.8,53.958333333333336,56.0,56.0,56.0,2393.0,other,no,-9.958333333333336,-9.958333333333336,-8.158333333333339,2.0416666666666643,2.0416666666666643,2.0416666666666643
103.0,105.0,105_103,24.0,40.2,54.85,52.5,55.0,53.55,52.0,2741.0,self,yes,-28.5,-12.299999999999997,2.3500000000000014,2.5,1.0499999999999972,-0.5
105.0,103.0,105_103,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2741.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
103.0,105.0,105_103,54.95,52.1,53.0,34.02564102564103,22.65,50.65,55.15,3937.0,other,yes,20.924358974358974,18.074358974358972,18.97435897435897,-11.37564102564103,16.62435897435897,21.12435897435897
105.0,103.0,105_103,18.0,18.0,18.0,18.0,18.0,18.0,18.0,3937.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
63.0,62.0,63_62,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2278.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
62.0,63.0,63_62,53.0,53.0,53.0,53.0,53.0,53.0,53.0,2278.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
3.0,11.0,11_3,47.0,39.85,42.8,42.84615384615385,44.95,45.15,46.0,2507.0,self,yes,4.153846153846153,-2.9961538461538453,-0.04615384615384954,2.103846153846156,2.303846153846152,3.1538461538461533
11.0,3.0,11_3,83.0,83.0,83.0,83.0,83.0,83.0,83.0,2507.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
3.0,10.0,3_10,42.0,42.0,53.0,58.60606060606061,58.0,58.0,57.9,3243.0,self,yes,-16.60606060606061,-16.60606060606061,-5.606060606060609,-0.6060606060606091,-0.6060606060606091,-0.7060606060606105
10.0,3.0,3_10,49.0,49.0,49.0,49.0,49.0,49.0,49.0,3243.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
3.0,10.0,3_10,57.15,54.95,53.0,53.95454545454545,49.55,48.0,48.0,2172.0,self,yes,3.1954545454545453,0.9954545454545496,-0.9545454545454533,-4.404545454545456,-5.954545454545453,-5.954545454545453
10.0,3.0,3_10,49.0,49.0,49.65,50.0,50.0,50.0,50.0,2172.0,other,yes,-1.0,-1.0,-0.3500000000000014,0.0,0.0,0.0
102.0,105.0,105_102,63.0,63.0,63.0,63.0,63.0,63.0,63.0,2305.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
105.0,102.0,105_102,49.0,49.0,49.0,49.0,49.36,50.0,50.0,2305.0,other,yes,0.0,0.0,0.0,0.35999999999999943,1.0,1.0
102.0,105.0,105_102,60.0,60.0,60.65,61.0,61.0,61.0,61.0,2246.0,self,yes,-1.0,-1.0,-0.3500000000000014,0.0,0.0,0.0
105.0,102.0,105_102,24.0,24.0,24.0,24.0,24.0,24.0,24.0,2246.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
102.0,105.0,105_102,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2159.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
105.0,102.0,105_102,39.0,39.0,39.0,39.0,39.0,39.0,38.785714285714285,2159.0,other,yes,0.0,0.0,0.0,0.0,0.0,-0.2142857142857153
65.0,64.0,65_64,11.0,11.0,11.0,11.0,11.0,11.0,11.0,3410.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
64.0,65.0,65_64,61.5,61.45,61.0,62.55882352941177,64.0,64.35,63.25,3410.0,self,yes,-1.058823529411768,-1.1088235294117652,-1.558823529411768,1.441176470588232,1.7911764705882263,0.691176470588232
65.0,64.0,65_64,27.0,27.0,27.0,27.0,27.0,27.0,27.0,2172.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
64.0,65.0,65_64,62.0,63.35,65.0,65.36363636363636,66.0,66.0,66.0,2172.0,self,yes,-3.3636363636363598,-2.0136363636363583,-0.36363636363635976,0.6363636363636402,0.6363636363636402,0.6363636363636402
43.0,48.0,43_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
48.0,43.0,43_48,71.0,70.8,70.55,70.0,70.0,63.3,75.05,2192.0,other,yes,1.0,0.7999999999999972,0.5499999999999972,0.0,-6.700000000000003,5.049999999999997
43.0,48.0,43_48,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2192.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
48.0,43.0,43_48,37.7,40.8,59.0,56.59090909090909,66.3,65.25,67.55,2192.0,other,yes,-18.89090909090909,-15.790909090909096,2.4090909090909065,9.709090909090904,8.659090909090907,10.959090909090904
104.0,106.0,106_104,59.0,59.0,62.0,62.59090909090909,63.4,63.0,61.7,2265.0,other,yes,-3.5909090909090935,-3.5909090909090935,-0.5909090909090935,0.8090909090909051,0.4090909090909065,-0.8909090909090907
106.0,104.0,106_104,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2265.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
109.0,103.0,103_109,26.0,26.0,30.65,34.04347826086956,34.0,41.9,51.0,2265.0,other,yes,-8.043478260869563,-8.043478260869563,-3.393478260869564,-0.043478260869562746,7.856521739130436,16.956521739130437
103.0,109.0,103_109,39.6,40.65,41.0,41.0,41.0,41.0,41.0,2265.0,self,yes,-1.3999999999999986,-0.3500000000000014,0.0,0.0,0.0,0.0
10.0,7.0,10_7,76.0,76.0,76.0,60.85,52.45,64.4,61.15,3968.0,other,yes,15.149999999999999,15.149999999999999,15.149999999999999,-8.399999999999999,3.5500000000000043,0.29999999999999716
7.0,10.0,10_7,13.0,13.0,13.0,12.95,11.1,11.0,11.0,3968.0,self,yes,0.05000000000000071,0.05000000000000071,0.05000000000000071,-1.8499999999999996,-1.9499999999999993,-1.9499999999999993
10.0,7.0,10_7,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2115.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
7.0,10.0,10_7,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2115.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
10.0,7.0,10_7,83.0,83.0,83.0,83.0,83.0,83.85,86.2,2149.0,self,yes,0.0,0.0,0.0,0.0,0.8499999999999943,3.200000000000003
7.0,10.0,10_7,58.0,58.0,57.95,59.0,59.0,59.0,59.0,2149.0,other,yes,-1.0,-1.0,-1.0499999999999972,0.0,0.0,0.0
47.0,46.0,46_47,34.4,37.05,37.0,34.85,29.0,29.0,29.0,4034.0,self,yes,-0.45000000000000284,2.1999999999999957,2.1499999999999986,-5.850000000000001,-5.850000000000001,-5.850000000000001
46.0,47.0,46_47,47.65,49.0,49.0,49.0,49.0,49.0,46.5,4034.0,other,yes,-1.3500000000000014,0.0,0.0,0.0,0.0,-2.5
47.0,46.0,46_47,41.0,41.0,41.0,41.0,41.0,41.0,41.0,2008.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
46.0,47.0,46_47,47.3,55.45,57.0,57.0,57.0,57.0,57.0,2008.0,other,yes,-9.700000000000003,-1.5499999999999972,0.0,0.0,0.0,0.0
22.0,21.0,21_22,72.55,75.45,75.0,75.0,75.0,73.6,73.0,2009.0,self,yes,-2.450000000000003,0.45000000000000284,0.0,0.0,-1.4000000000000057,-2.0
21.0,22.0,21_22,49.0,49.0,49.0,49.0,49.0,49.0,49.0,2009.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
22.0,21.0,21_22,72.6,73.0,74.75,32.91428571428571,7.0,2.85,6.0,3476.0,self,yes,39.68571428571428,40.08571428571429,41.83571428571429,-25.91428571428571,-30.06428571428571,-26.91428571428571
21.0,22.0,21_22,88.0,87.65,88.0,86.85714285714286,81.35,60.5,63.25,3476.0,other,yes,1.1428571428571388,0.7928571428571445,1.1428571428571388,-5.507142857142867,-26.35714285714286,-23.60714285714286
65.0,66.0,65_66,12.0,12.0,12.0,12.0,12.0,12.0,12.0,4090.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
66.0,65.0,65_66,73.85,74.0,74.0,74.0,74.0,74.0,72.15,4090.0,self,yes,-0.15000000000000568,0.0,0.0,0.0,0.0,-1.8499999999999943
23.0,27.0,23_27,28.0,28.0,28.0,28.0,28.0,28.0,28.0,2529.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
27.0,23.0,23_27,57.0,57.0,57.0,57.0,57.0,57.0,57.9,2529.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.8999999999999986
65.0,62.0,65_62,0.0,0.0,0.0,0.0,0.0,8.85,13.0,3119.0,self,yes,0.0,0.0,0.0,0.0,8.85,13.0
62.0,65.0,65_62,54.0,54.0,54.0,55.70967741935484,65.25,65.0,65.0,3119.0,other,yes,-1.7096774193548399,-1.7096774193548399,-1.7096774193548399,9.54032258064516,9.29032258064516,9.29032258064516
65.0,62.0,65_62,41.0,41.0,41.0,41.0,41.0,41.0,41.0,2229.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
62.0,65.0,65_62,40.0,40.0,40.35,47.22727272727273,51.0,51.0,51.0,2229.0,other,yes,-7.227272727272727,-7.227272727272727,-6.877272727272725,3.7727272727272734,3.7727272727272734,3.7727272727272734
65.0,62.0,65_62,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2249.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
62.0,65.0,65_62,39.25,51.35,53.0,53.0,53.0,53.0,53.0,2249.0,self,yes,-13.75,-1.6499999999999986,0.0,0.0,0.0,0.0
65.0,62.0,65_62,61.0,67.7,84.3,84.0,84.0,84.0,84.0,4418.0,self,yes,-23.0,-16.299999999999997,0.29999999999999716,0.0,0.0,0.0
62.0,65.0,65_62,47.0,47.0,38.3,27.333333333333332,27.0,27.0,34.25,4418.0,other,yes,19.666666666666668,19.666666666666668,10.966666666666665,-0.33333333333333215,-0.33333333333333215,6.916666666666668
62.0,69.0,69_62,48.0,48.0,48.0,48.0,48.0,48.0,48.0,2463.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
69.0,62.0,69_62,64.0,64.7,65.0,65.0,65.0,65.0,65.0,2463.0,other,yes,-1.0,-0.29999999999999716,0.0,0.0,0.0,0.0
62.0,69.0,69_62,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2386.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
69.0,62.0,69_62,64.95,65.0,65.0,65.56521739130434,66.0,64.3,61.7,2386.0,self,yes,-0.6152173913043413,-0.5652173913043441,-0.5652173913043441,0.4347826086956559,-1.265217391304347,-3.8652173913043413
62.0,69.0,69_62,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2706.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
69.0,62.0,69_62,65.0,65.0,65.75,66.0,62.2,62.0,62.0,2706.0,other,yes,-1.0,-1.0,-0.25,-3.799999999999997,-4.0,-4.0
62.0,69.0,69_62,50.0,50.0,50.0,50.0,49.4,42.25,42.0,3882.0,self,yes,0.0,0.0,0.0,-0.6000000000000014,-7.75,-8.0
69.0,62.0,69_62,72.0,72.0,72.0,61.84615384615385,52.05,56.2,57.0,3882.0,other,yes,10.153846153846153,10.153846153846153,10.153846153846153,-9.79615384615385,-5.646153846153844,-4.846153846153847
62.0,69.0,69_62,42.0,42.0,42.0,42.0,42.0,42.0,42.0,2289.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
69.0,62.0,69_62,59.0,59.0,59.0,60.608695652173914,61.0,61.4,63.95,2289.0,other,yes,-1.608695652173914,-1.608695652173914,-1.608695652173914,0.39130434782608603,0.7913043478260846,3.341304347826089
62.0,69.0,69_62,42.0,42.0,42.0,42.0,45.6,51.0,51.0,3132.0,other,yes,0.0,0.0,0.0,3.6000000000000014,9.0,9.0
69.0,62.0,69_62,81.0,81.0,81.0,80.74193548387096,78.0,78.0,78.0,3132.0,self,yes,0.25806451612903913,0.25806451612903913,0.25806451612903913,-2.741935483870961,-2.741935483870961,-2.741935483870961
42.0,46.0,46_42,22.0,22.0,23.35,42.45161290322581,45.0,45.05,47.2,3170.0,self,yes,-20.451612903225808,-20.451612903225808,-19.101612903225806,2.548387096774192,2.5983870967741893,4.748387096774195
46.0,42.0,46_42,0.0,0.0,0.0,0.0,0.0,10.9,19.9,3170.0,other,yes,0.0,0.0,0.0,0.0,10.9,19.9
42.0,46.0,46_42,47.3,47.35,45.5,41.689655172413794,42.35,45.25,46.0,2863.0,other,yes,5.610344827586204,5.660344827586208,3.8103448275862064,0.6603448275862078,3.5603448275862064,4.310344827586206
46.0,42.0,46_42,19.75,20.5,21.25,22.0,22.0,22.0,25.55,2863.0,self,yes,-2.25,-1.5,-0.75,0.0,0.0,3.5500000000000007
42.0,46.0,46_42,43.6,44.0,46.3,47.369565217391305,20.0,13.0,13.0,9167.0,self,no,-3.7695652173913032,-3.3695652173913047,-1.0695652173913075,-27.369565217391305,-34.369565217391305,-34.369565217391305
46.0,42.0,46_42,35.0,35.0,34.65,33.17391304347826,33.0,32.65,33.0,9167.0,other,no,1.826086956521742,1.826086956521742,1.4760869565217405,-0.1739130434782581,-0.5239130434782595,-0.1739130434782581
42.0,46.0,46_42,21.3,23.0,23.6,26.36,25.5,25.85,25.0,2542.0,other,yes,-5.059999999999999,-3.3599999999999994,-2.759999999999998,-0.8599999999999994,-0.509999999999998,-1.3599999999999994
46.0,42.0,46_42,33.0,33.0,33.0,33.0,33.0,33.0,33.0,2542.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
42.0,46.0,46_42,26.0,25.3,25.0,26.98507462686567,28.45,29.0,29.0,6628.0,other,yes,-0.9850746268656714,-1.6850746268656707,-1.9850746268656714,1.464925373134328,2.0149253731343286,2.0149253731343286
46.0,42.0,46_42,33.0,33.0,33.0,33.0,33.0,33.0,33.0,6628.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
42.0,46.0,46_42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,3988.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
46.0,42.0,46_42,53.0,53.0,53.0,53.0,53.0,53.0,53.0,3988.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
81.0,86.0,81_86,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2816.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
86.0,81.0,81_86,87.0,87.0,87.0,87.0,87.0,87.0,87.0,2816.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
106.0,103.0,106_103,57.0,57.0,57.0,57.0,50.6,35.0,35.0,2372.0,self,yes,0.0,0.0,0.0,-6.399999999999999,-22.0,-22.0
103.0,106.0,106_103,39.65,45.0,45.0,45.0,47.15,50.2,54.4,2372.0,other,yes,-5.350000000000001,0.0,0.0,2.1499999999999986,5.200000000000003,9.399999999999999
106.0,103.0,106_103,35.0,35.0,35.0,35.0,35.0,35.0,35.0,2726.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
103.0,106.0,106_103,71.3,70.0,70.0,70.0,70.0,70.0,70.0,2726.0,self,yes,1.2999999999999972,0.0,0.0,0.0,0.0,0.0
106.0,103.0,106_103,42.0,42.0,42.0,42.0,42.0,42.0,42.0,3078.0,other,no,0.0,0.0,0.0,0.0,0.0,0.0
103.0,106.0,106_103,76.0,84.6,69.6,69.0,69.0,69.0,69.0,3078.0,self,no,7.0,15.599999999999994,0.5999999999999943,0.0,0.0,0.0
106.0,103.0,106_103,42.0,42.0,42.0,42.0,42.0,42.0,42.0,2068.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
103.0,106.0,106_103,69.0,69.0,69.0,69.0,70.6,74.0,74.0,2068.0,other,yes,0.0,0.0,0.0,1.5999999999999943,5.0,5.0
106.0,103.0,106_103,42.0,42.0,42.0,42.0,42.0,42.0,42.0,2030.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
103.0,106.0,106_103,74.0,74.0,68.1,31.45,25.75,26.0,26.0,2030.0,other,yes,42.55,42.55,36.64999999999999,-5.699999999999999,-5.449999999999999,-5.449999999999999
48.0,46.0,48_46,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2452.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
